sales_id,product_id,store_id,product_name,brand,category,volume_ml,alcohol_percentage,store_name,city,state,region,store_type,sales_date,quantity_sold,unit_price,total_sales,email
875,XFDPAHIQ,139,Captain Morgan Small,Captain,Liqueur,750,32.38,"Cordova, Williams and Moses",Sylviaborough,MN,Southeast,Retail,2025/04/19,42,46.93,1971.06,victorgonzalez@example.net
876,9U4D3U9U,130,Baileys Benefit,Baileys,Gin,500,15.97,Sanchez-Johnson,Atkinsborough,ND,Southeast,Wholesale,2025/04/01,2,5.7,11.4,ostewart@example.com
877,BSXU0YMG,127,Tanqueray Case,Tanqueray,Gin,700,39.51,Vazquez-Cook,Valerietown,SD,Southeast,Retail,2025/04/28,3,95.5,286.5,rachel91@example.net
878,RNP0LQKE,134,Captain Morgan Here,Captain,Whisky,700,33.02,Watkins PLC,East Billy,OR,West,Retail,2025/04/18,41,57.36,2351.76,qayers@example.org
879,7HXT36JS,103,Guinness Happen,Guinness,Tequila,700,18.73,Stephens Group,North Susan,VA,South,Retail,2025/04/19,47,85.86,4035.42,samanthanelson@example.net
880,TF0FRG4D,135,Johnnie Walker Election,Johnnie,Tequila,1000,4.47,Porter and Sons,Aaronberg,SD,Midwest,Retail,2025/05/18,47,34.65,1628.55,ssims@example.net
881,V882TKRA,145,Captain Morgan Section,Captain,Beer,500,35.8,Conner-Lee,Goodwintown,IA,Midwest,Retail,2025/04/19,24,72.7,1744.8,joshua53@example.net
882,B28XQGT9,145,Ciroc Fund,Ciroc,Gin,750,18.13,Arellano-Salas,Briannaport,IA,Northeast,Retail,2025/04/04,46,53.75,2472.5,hillbarry@example.com
883,6MD4V3N9,123,Ciroc Discuss,Ciroc,Beer,750,42.24,Ramos-Williams,South Mason,MH,South,Wholesale,2025/04/09,22,84.48,1858.56,gary71@example.org
884,37Y6WE8T,143,Smirnoff Vote,Smirnoff,Gin,750,38.19,"Parker, Ruiz and Lewis",Port Hunter,ND,Midwest,Wholesale,2025/04/18,19,51.9,986.1,lewisjonathon@example.net
885,7P575JSG,110,Guinness Job,Guinness,Vodka,750,19.91,Garcia-Ashley,East James,WV,Midwest,Retail,2025/05/04,34,8.77,298.18,criley@example.com
886,PHWJWC81,116,Tanqueray Child,Tanqueray,Rum,700,9.21,Choi-Ayala,Dunlapside,SD,West,Retail,2025/04/08,30,16.87,506.1,carrolldenise@example.org
887,WA1VJ4A6,123,Tanqueray Feeling,Tanqueray,Gin,700,8.29,"Thomas, Shelton and Cole",Gonzalezfurt,NE,Midwest,Retail,2025/05/12,29,73.17,2121.93,nicole92@example.com
888,WG1IGK98,115,Smirnoff Day,Smirnoff,Gin,1000,42.81,Valdez-Hoover,East Deannafurt,GA,South,Wholesale,2025/04/26,13,26.45,343.85,gonzalezricardo@example.net
889,EM5NQOI1,131,Baileys Worry,Baileys,Gin,1000,10.34,Herring Inc,Dylanfort,MH,West,Wholesale,2025/04/20,23,60.4,1389.2,lwilliams@example.org
890,JB0E0YQ8,117,Ciroc Say,Ciroc,Tequila,1000,19.4,"Jackson, Harris and Allen",Robertsonchester,IA,South,Retail,2025/05/04,19,57.56,1093.64,ramseytimothy@example.com
891,WQTOEE5E,149,Captain Morgan Usually,Captain,Gin,750,6.26,Oconnell-Woods,Michaelstad,WY,Southeast,Wholesale,2025/03/30,47,57.83,2718.01,jolsen@example.com
892,RNAIGWW7,146,Captain Morgan Say,Captain,Vodka,500,7.7,Pennington-Robertson,Kochshire,AR,West,Wholesale,2025/04/16,46,74.4,3422.4,ewalton@example.net
893,A3NRDAKZ,124,Guinness Morning,Guinness,Rum,700,22.12,"Alexander, Flores and Miller",North Mary,OR,South,Wholesale,2025/04/22,39,19.22,749.58,slyons@example.org
894,IIPCANWS,122,Captain Morgan Begin,Captain,Vodka,1000,17.7,Dudley-Hernandez,South Cody,OK,South,Retail,2025/04/20,3,17.09,51.27,richardmiller@example.net
895,4TH5BU2S,127,Tanqueray Data,Tanqueray,Whisky,1000,14.69,Martinez-Smith,South Jasonberg,FM,South,Retail,2025/03/22,42,24.84,1043.28,jillianvalenzuela@example.net
896,C9L70ZPA,141,Don Julio Manager,Don,Gin,1000,39.31,Hoffman-Harrell,Alejandroton,TX,West,Wholesale,2025/05/08,33,39.21,1293.93,richard89@example.com
897,1MZ9LRKJ,149,Baileys Somebody,Baileys,Beer,700,35.45,Smith PLC,Port Mary,PA,South,Retail,2025/05/17,47,23.85,1120.95,edwardrobinson@example.com
898,7Z8A1AEI,147,Johnnie Walker Design,Johnnie,Gin,1000,11.64,Long Group,South Erinmouth,ID,Northeast,Wholesale,2025/04/16,9,85.22,766.98,boydryan@example.net
899,OABY3RD4,105,Don Julio Ground,Don,Beer,500,37.82,Rodriguez PLC,West Matthewport,OK,Midwest,Retail,2025/04/23,6,51.73,310.38,terrelljustin@example.org
900,6TLRB61D,144,Captain Morgan Throw,Captain,Beer,500,42.63,Nguyen-Ferguson,North Jody,AK,Northeast,Wholesale,2025/05/08,4,32.13,128.52,smithlaura@example.org
901,MFGY2SG3,132,Johnnie Walker Green,Johnnie,Tequila,750,23.69,Brennan-Garcia,Port Carolyn,HI,West,Retail,2025/05/02,7,35.17,246.19,beckerangela@example.org
902,LFEHSULG,143,Johnnie Walker Beat,Johnnie,Vodka,750,39.96,Gould Group,New John,OK,Southeast,Retail,2025/03/30,19,52.28,993.32,lauriehale@example.org
903,82M5UOV7,130,Smirnoff Another,Smirnoff,Vodka,500,8.28,"Cortez, Cole and Davis",Port Jamesburgh,MD,South,Retail,2025/04/08,36,75.83,2729.88,nicolas01@example.com
904,GEPYQMBM,117,Baileys Garden,Baileys,Whisky,750,8.39,Robertson-Davis,East Isaiah,MN,West,Retail,2025/04/28,32,75.21,2406.72,jeremy26@example.org
905,NWO1U5WU,136,Tanqueray Bank,Tanqueray,Beer,1000,21.01,Bailey Group,Brianshire,MN,South,Wholesale,2025/04/11,8,70.83,566.64,oharris@example.net
906,OR4GFMS5,145,Johnnie Walker Gun,Johnnie,Whisky,750,41.72,"Klein, Gray and Bender",Butlerburgh,ME,Southeast,Wholesale,2025/04/08,6,40.55,243.3,lcoleman@example.org
907,KFDSXSP5,138,Tanqueray Around,Tanqueray,Rum,500,29.28,"Perez, Burnett and Smith",West Heather,UT,Northeast,Wholesale,2025/03/27,4,61.86,247.44,flowery@example.net
908,XJ94UP4G,141,Captain Morgan Sea,Captain,Rum,500,11.07,Gray-Landry,East Kevin,CT,Northeast,Wholesale,2025/04/12,39,28.59,1115.01,hannahrobinson@example.com
909,YA8HTPBO,141,Don Julio Practice,Don,Liqueur,750,36.43,"Richardson, Juarez and Douglas",Lake Stephanieshire,VT,South,Retail,2025/04/14,42,64.24,2698.08,millertonya@example.org
910,CQ9AIBZN,125,Guinness Entire,Guinness,Rum,1000,44.07,Williams LLC,Port Monica,CO,Southeast,Retail,2025/05/07,47,74.04,3479.88,lhaynes@example.org
911,Z0UAZZR9,136,Smirnoff Short,Smirnoff,Liqueur,500,39.14,"Rosario, Perry and Cooper",Castroburgh,IA,Southeast,Wholesale,2025/04/02,21,61.65,1294.65,matthewdillon@example.org
912,7HM1EAP9,121,Ciroc Face,Ciroc,Whisky,750,4.62,"Rodriguez, Hernandez and Boyd",West Christopher,UT,West,Wholesale,2025/05/18,42,27.41,1151.22,karenwhite@example.org
913,LTUB9HB2,125,Baileys Use,Baileys,Gin,700,26.96,Scott Inc,Reevestown,NM,South,Retail,2025/05/05,32,69.81,2233.92,matthewmolina@example.net
914,8Z3PJ11R,113,Ciroc Pattern,Ciroc,Rum,500,44.79,Clay-Matthews,Bellview,DC,South,Retail,2025/04/26,43,92.54,3979.22,lijennifer@example.com
915,SWTH5I6O,149,Ciroc Something,Ciroc,Vodka,500,34.31,Wagner and Sons,North Richard,NM,Southeast,Retail,2025/05/14,6,56.56,339.36,jose77@example.com
916,WVIZE5OE,116,Don Julio Work,Don,Gin,500,30.09,Madden-Velasquez,South Susanchester,MA,Northeast,Wholesale,2025/04/03,41,29.19,1196.79,matthew47@example.com
917,9LX6YZCJ,134,Johnnie Walker Already,Johnnie,Liqueur,1000,28.38,Webb Inc,Alisonburgh,MD,Southeast,Wholesale,2025/05/09,37,97.42,3604.54,yhunt@example.net
918,U3MRCSXU,117,Ciroc Risk,Ciroc,Beer,700,31.08,Larson-Carter,Lake Caseyport,CT,Southeast,Wholesale,2025/03/21,9,53.02,477.18,watsonmichelle@example.org
919,2NPMCC9A,108,Tanqueray Final,Tanqueray,Liqueur,750,31.81,Rollins Group,Perezborough,FM,Southeast,Retail,2025/03/21,28,18.41,515.48,hubbardashley@example.org
920,F0UNW5D7,126,Ciroc Office,Ciroc,Beer,750,12.59,"Castillo, Gomez and Good",Gomezshire,VI,South,Retail,2025/05/15,22,18.4,404.8,patrick11@example.net
921,5JMG558X,124,Baileys Fine,Baileys,Liqueur,700,4.68,Petersen-Morse,Leeshire,GU,Midwest,Retail,2025/04/16,28,85.7,2399.6,charlesjordan@example.org
922,BAOFM759,112,Captain Morgan Rate,Captain,Liqueur,500,7.1,Pena-Cantu,New Kaitlynburgh,PW,South,Wholesale,2025/04/07,8,16.89,135.12,jonathanbaker@example.com
923,RXR7G1ZG,139,Guinness Physical,Guinness,Tequila,500,39.11,Green PLC,North Amymouth,WY,West,Retail,2025/04/16,35,59.13,2069.55,michelle77@example.org
924,7UYIW1U6,112,Captain Morgan Six,Captain,Liqueur,1000,22.85,Mullen-Little,North Theresaton,AR,Southeast,Retail,2025/04/15,4,51.4,205.6,bgarcia@example.net
925,MU6351EU,113,Tanqueray Section,Tanqueray,Liqueur,1000,11.65,Cooley-Garcia,Maryfurt,AZ,West,Retail,2025/04/22,47,94.87,4458.89,braundarrell@example.org
926,OUO9JZ9J,101,Johnnie Walker Level,Johnnie,Beer,1000,43.66,Evans and Sons,Port Carol,WA,South,Retail,2025/03/26,10,77.04,770.4,justin78@example.org
927,Y2HM86LC,146,Johnnie Walker Company,Johnnie,Whisky,500,7.68,Glover PLC,Christinefurt,PW,South,Retail,2025/05/04,29,14.12,409.48,laurengarcia@example.com
928,QED05E2N,145,Guinness Something,Guinness,Liqueur,500,34.67,Joseph and Sons,East David,IA,Northeast,Retail,2025/04/07,47,86.5,4065.5,calebgonzalez@example.net
929,OGSX1HI1,147,Ciroc Gas,Ciroc,Tequila,1000,38.08,"Burns, Rodriguez and Carter",Analand,ID,South,Retail,2025/04/11,46,64.02,2944.92,rfernandez@example.org
930,X0LKPFDK,106,Johnnie Walker Computer,Johnnie,Beer,700,20.67,Jordan-Day,Pattersonhaven,RI,South,Wholesale,2025/04/28,17,96.89,1647.13,gcross@example.com
931,OVJHXA3X,127,Johnnie Walker Inside,Johnnie,Vodka,1000,33.45,Martinez PLC,New Brent,ME,West,Wholesale,2025/04/17,19,82.93,1575.67,cmiddleton@example.net
932,8OVOT3O1,116,Don Julio Travel,Don,Beer,700,33.79,"Thomas, Smith and Matthews",West Scottfort,DE,Midwest,Wholesale,2025/04/09,27,15.87,428.49,joshuastein@example.net
933,DHKOH474,107,Guinness Piece,Guinness,Tequila,750,43.05,Collins PLC,Port Lisaborough,NJ,Northeast,Retail,2025/03/25,24,82.53,1980.72,kent37@example.com
934,0NYLK5PQ,135,Johnnie Walker Form,Johnnie,Vodka,500,41.84,"Shaffer, Garcia and Guzman",West Jessica,CA,Northeast,Retail,2025/03/23,16,65.02,1040.32,howardmary@example.org
935,HJFWBSSJ,107,Ciroc Capital,Ciroc,Liqueur,500,39.11,Coleman and Sons,South John,AS,Northeast,Retail,2025/03/24,46,82.8,3808.8,wescobar@example.com
936,AB2MGLH9,144,Guinness A,Guinness,Liqueur,700,44.48,"Roth, Turner and Downs",New Chelseymouth,TN,Northeast,Retail,2025/05/05,3,38.11,114.33,amandawood@example.com
937,VSY5J4MG,126,Guinness Wide,Guinness,Tequila,500,25.42,"Downs, Travis and Pratt",New Janetfurt,FM,West,Retail,2025/04/06,15,68.43,1026.45,hsmith@example.com
938,9BKBLZMR,128,Baileys Again,Baileys,Beer,500,44.7,"Williams, Chen and Hart",Smithbury,IL,West,Retail,2025/03/31,7,52.82,369.74,angelasmith@example.com
939,YZE56QX6,122,Ciroc Mind,Ciroc,Rum,500,37.39,Austin Group,Dyermouth,WY,Northeast,Wholesale,2025/05/13,35,34.03,1191.05,kimberly84@example.com
940,A8RCPK8E,126,Guinness Role,Guinness,Tequila,500,42.84,"Johns, Wilcox and Neal",New Danielberg,WI,Southeast,Retail,2025/03/26,36,54.55,1963.8,williamjenkins@example.org
941,6Q5YD2TW,138,Ciroc Rock,Ciroc,Beer,500,44.77,"Gentry, Nguyen and Henderson",Port Lynn,VI,Northeast,Retail,2025/04/14,47,29.77,1399.19,jason73@example.com
942,3XMMFP7O,143,Ciroc Serve,Ciroc,Gin,500,25.91,Daniel Group,Lake Sheri,PR,West,Wholesale,2025/04/09,1,94.94,94.94,hchapman@example.com
943,82R3I9U3,110,Captain Morgan Understand,Captain,Vodka,1000,20.22,"May, Williams and Kelly",Susantown,WA,South,Wholesale,2025/04/10,22,54.65,1202.3,bjones@example.com
944,YV409CO4,117,Johnnie Walker Positive,Johnnie,Vodka,1000,41.2,Kent-Henderson,South Brenda,NH,Southeast,Retail,2025/04/13,4,67.83,271.32,nataliewilliams@example.org
945,YYNE7IQE,150,Captain Morgan Simply,Captain,Gin,750,40.06,"Pitts, Young and Chavez",Rasmussenstad,SD,Midwest,Wholesale,2025/03/21,21,52.73,1107.33,calvin79@example.com
946,MXZ1GB4X,108,Don Julio Hospital,Don,Tequila,750,22.35,"Sutton, Clayton and Cook",East Andrea,GU,West,Retail,2025/03/22,30,41.46,1243.8,beth75@example.net
947,XFSHS4A0,130,Baileys Player,Baileys,Vodka,1000,23.55,Frey-Morgan,Davidberg,OK,South,Wholesale,2025/05/06,34,27.28,927.52,johnward@example.net
948,V5267S3X,131,Ciroc Believe,Ciroc,Tequila,500,6.09,Bailey-Reyes,Georgemouth,MO,Southeast,Retail,2025/05/14,20,25.29,505.8,nicholascamacho@example.com
949,7W2VJY1F,115,Ciroc Protect,Ciroc,Whisky,750,35.34,"Ruiz, Garcia and Williams",Hannahside,NJ,Southeast,Retail,2025/05/18,18,96.46,1736.28,sergiofoster@example.net
950,PNA2URUZ,140,Ciroc Answer,Ciroc,Beer,700,34.44,Avila-Peterson,Weissstad,ID,West,Retail,2025/04/22,9,66.07,594.63,andrea46@example.net
951,TJQNKY9Q,137,Ciroc Whatever,Ciroc,Whisky,750,18.16,Murphy LLC,Owensfurt,HI,Midwest,Retail,2025/04/13,34,54.68,1859.12,mcclurekevin@example.org
952,L7UYAWF8,133,Tanqueray Week,Tanqueray,Beer,700,31.33,Ayala Ltd,Anneside,MP,Midwest,Wholesale,2025/03/28,23,90.3,2076.9,amy67@example.org
953,I1SERO9G,150,Tanqueray Physical,Tanqueray,Vodka,500,34.06,Maldonado-Bond,South Billy,WI,Southeast,Retail,2025/05/12,6,7.68,46.08,mercerjanice@example.com
954,72Q7T9U1,112,Don Julio Spring,Don,Tequila,700,44.76,Hawkins-Chang,East Taraville,WI,Northeast,Retail,2025/03/31,16,73.03,1168.48,kathy22@example.net
955,3X09U5Q3,143,Smirnoff American,Smirnoff,Liqueur,750,36.47,Carson-Williams,Port Megan,HI,West,Wholesale,2025/04/18,36,69.69,2508.84,hailey44@example.org
956,4K5062DD,111,Tanqueray Risk,Tanqueray,Liqueur,750,13.24,Carr LLC,Port Laurenton,IN,South,Wholesale,2025/04/24,18,91.53,1647.54,richard22@example.com
957,XYFPRDBQ,111,Captain Morgan Well,Captain,Liqueur,500,42.1,"Reese, Contreras and White",Josephfort,SD,West,Wholesale,2025/05/11,32,73.1,2339.2,mckinneyjohn@example.org
958,2B7DTB48,111,Captain Morgan Believe,Captain,Liqueur,700,28.9,Armstrong-Coleman,South Barbaraborough,WA,Midwest,Wholesale,2025/03/30,6,62.7,376.2,michaeltyler@example.com
959,89VDIFDS,140,Don Julio Foreign,Don,Vodka,500,37.22,Young-Morgan,Port Luis,CO,Midwest,Retail,2025/04/21,44,12.27,539.88,jmcbride@example.org
960,BR8CY6EB,116,Tanqueray Administration,Tanqueray,Tequila,1000,9.25,"Noble, Morrow and Miller",New Jacquelinetown,MP,South,Wholesale,2025/05/14,30,77.06,2311.8,simpsonrobert@example.org
961,W3J9MQ1Q,128,Captain Morgan Interest,Captain,Rum,700,40.55,Owen Inc,Lewistown,NC,West,Wholesale,2025/04/19,6,12.05,72.3,elizabethlane@example.org
962,IOVWWZUG,133,Guinness Offer,Guinness,Rum,500,22.46,"Barnett, Carter and Dawson",Steinbury,DC,Southeast,Retail,2025/04/30,8,30.45,243.6,brenda49@example.com
963,JAY87ZLZ,132,Guinness But,Guinness,Gin,750,29.87,"Oliver, Bernard and French",New Seanfort,DC,West,Wholesale,2025/03/29,4,85.51,342.04,shelly12@example.com
964,GUT42Q4B,144,Johnnie Walker Country,Johnnie,Rum,1000,36.65,Goodwin-Johnson,Lake Dylan,MT,Northeast,Wholesale,2025/04/24,25,23.21,580.25,yangjeffrey@example.net
965,IQ1SFBNQ,103,Don Julio Up,Don,Whisky,1000,18.32,Brown Ltd,Mcmillanview,PA,West,Wholesale,2025/05/05,33,59.13,1951.29,barbara05@example.org
966,WA6X2NHG,107,Johnnie Walker Available,Johnnie,Rum,1000,25.95,"Larson, Cooper and Bowen",New Alexis,NC,Midwest,Wholesale,2025/03/30,14,78.54,1099.56,smithvickie@example.com
967,DYSQIC9G,117,Don Julio Scene,Don,Liqueur,1000,43.85,"Murphy, Reyes and Reed",Lisaberg,MA,South,Retail,2025/04/25,32,18.14,580.48,sgardner@example.org
968,S9T5CYQJ,116,Johnnie Walker Stuff,Johnnie,Rum,500,22.49,"Erickson, Gutierrez and Merritt",Lindaberg,FM,West,Wholesale,2025/04/11,33,97.52,3218.16,jthomas@example.org
969,F8O3YYKY,137,Captain Morgan Catch,Captain,Beer,1000,11.53,Green PLC,New Adam,HI,West,Retail,2025/04/09,20,60.14,1202.8,jennawilliams@example.net
970,JXNUK2G9,135,Don Julio Hospital,Don,Tequila,1000,38.06,Bell-Jones,West Todd,NH,West,Wholesale,2025/04/02,44,78.03,3433.32,garnerhaley@example.org
971,AVHVVPQY,148,Ciroc Audience,Ciroc,Rum,700,22.54,Juarez and Sons,New Ricardoview,MH,West,Wholesale,2025/03/26,6,42.83,256.98,charlesmorton@example.net
972,VYT59TKN,119,Don Julio Single,Don,Rum,500,24.45,Norman-Rivera,Port Jaredberg,HI,South,Wholesale,2025/03/22,9,52.67,474.03,robertferguson@example.net
973,LJ60AQTJ,141,Tanqueray Law,Tanqueray,Gin,500,17.51,Robinson-Brooks,Port Joshua,DC,South,Retail,2025/04/08,13,28.74,373.62,scott17@example.com
974,8M7AL02F,141,Tanqueray Moment,Tanqueray,Tequila,700,32.76,Mosley Ltd,Lake Mia,SC,Northeast,Retail,2025/04/12,23,7.34,168.82,daniel94@example.com
975,M3ETZNZ8,128,Captain Morgan Thousand,Captain,Tequila,700,34.58,French PLC,North Joshuabury,DE,West,Retail,2025/03/26,23,97.95,2252.85,dcarter@example.net
976,H9ORXYRQ,140,Johnnie Walker Believe,Johnnie,Beer,700,5.98,Miller-Obrien,Brendaside,ID,Northeast,Retail,2025/04/03,32,49.59,1586.88,williamlewis@example.net
977,CDOGV7YT,117,Tanqueray Budget,Tanqueray,Beer,700,42.49,Garcia LLC,Terrenceshire,NM,Northeast,Retail,2025/05/07,45,56.64,2548.8,michael09@example.com
978,NBXHWC91,119,Tanqueray Each,Tanqueray,Vodka,1000,4.45,Bowers and Sons,Port Eddiefort,AZ,Midwest,Retail,2025/04/16,11,72.14,793.54,amurphy@example.com
979,2OBLJKF5,101,Tanqueray Show,Tanqueray,Gin,750,43.56,Oconnor-Daniels,Port Ronaldview,OH,Midwest,Retail,2025/05/14,24,43.65,1047.6,wtrujillo@example.net
980,X48M3H0M,116,Johnnie Walker Break,Johnnie,Liqueur,500,14.18,Morales-Haynes,Shawnborough,CA,Northeast,Retail,2025/03/25,34,96.37,3276.58,uarias@example.org
981,M2GQKHTE,103,Baileys Summer,Baileys,Vodka,500,23.86,Larson-Moody,Frankton,MS,Midwest,Wholesale,2025/04/06,13,23.26,302.38,dennis70@example.org
982,K3FO2NX7,105,Baileys Wonder,Baileys,Whisky,500,28.52,Rice Inc,Russellside,VI,Northeast,Wholesale,2025/03/21,14,85.06,1190.84,kennethgonzalez@example.net
983,7FEK46R2,103,Don Julio Fast,Don,Rum,700,27.34,"Hobbs, Gibson and Williams",Moyerside,MI,Southeast,Wholesale,2025/04/16,32,76.69,2454.08,robert88@example.net
984,O34H925B,114,Captain Morgan Ten,Captain,Liqueur,750,42.22,"Peterson, Williams and Sullivan",South Davidburgh,MO,West,Retail,2025/04/08,32,79.28,2536.96,leejudy@example.org
985,7GJ6BD2N,137,Captain Morgan Challenge,Captain,Vodka,700,32.44,"Johnson, Garcia and Smith",Douglasborough,WV,Southeast,Retail,2025/04/13,25,70.2,1755.0,hunterjamie@example.org
986,L1GPGYUZ,131,Smirnoff Past,Smirnoff,Beer,1000,20.9,"Contreras, Wong and Michael",Lake Angelachester,IN,South,Retail,2025/04/14,38,42.03,1597.14,hendersonchristopher@example.org
987,N1CM71HV,105,Smirnoff Area,Smirnoff,Liqueur,700,19.41,Gomez Inc,East Joseph,OH,Southeast,Retail,2025/05/13,41,75.99,3115.59,ecameron@example.com
988,5A7B7Q5D,133,Smirnoff Crime,Smirnoff,Rum,750,14.14,Smith LLC,New Jason,NH,South,Retail,2025/05/04,5,54.73,273.65,olong@example.com
989,63MLCGN4,119,Tanqueray Region,Tanqueray,Tequila,700,18.69,Davis Inc,Chrisborough,PW,Midwest,Retail,2025/04/15,24,29.64,711.36,chad22@example.net
990,4S50IX92,142,Johnnie Walker Now,Johnnie,Whisky,750,19.97,Chambers and Sons,Laurafurt,PR,Southeast,Wholesale,2025/04/06,45,16.48,741.6,johnlowery@example.com
991,Z1B49PI1,122,Johnnie Walker Instead,Johnnie,Beer,500,18.46,Castro-Ramirez,North Carolyn,CA,West,Wholesale,2025/05/09,18,6.36,114.48,randerson@example.net
992,GEPWXTJ4,142,Ciroc Cup,Ciroc,Gin,700,42.83,Warren-Davis,Jamiefurt,AR,South,Wholesale,2025/04/24,24,44.3,1063.2,mark58@example.com
993,J2QRIGRW,122,Captain Morgan Practice,Captain,Rum,1000,36.9,Ward Ltd,New Johnbury,FL,Southeast,Retail,2025/04/21,48,9.56,458.88,uhopkins@example.com
994,BQV6BBR7,145,Guinness However,Guinness,Tequila,500,19.2,"Manning, Turner and Smith",Davidbury,AS,West,Wholesale,2025/03/21,17,57.5,977.5,chavezmatthew@example.org
995,Q0PYGWCV,125,Johnnie Walker Large,Johnnie,Tequila,700,15.95,Taylor Group,North Robertton,MP,Midwest,Retail,2025/05/02,46,85.72,3943.12,david61@example.net
996,E7OIQLJ7,115,Tanqueray Performance,Tanqueray,Gin,1000,29.97,"Morrison, Berry and Boyd",Port Garyland,MT,South,Wholesale,2025/03/27,26,54.54,1418.04,tthompson@example.org
997,GXFW4DHG,129,Guinness College,Guinness,Tequila,700,18.07,Schmidt-George,Colefort,TN,Northeast,Wholesale,2025/05/02,49,94.11,4611.39,yburns@example.com
998,1HVIOJO7,117,Guinness Simple,Guinness,Whisky,700,44.72,"Rivas, Morris and Haynes",Elizabethfort,IN,South,Wholesale,2025/04/18,38,20.24,769.12,harrisonmolly@example.org
999,FPWHV25S,149,Guinness Ask,Guinness,Vodka,750,30.57,Porter Inc,North Richardstad,AK,South,Retail,2025/05/09,2,60.46,120.92,sarabarr@example.net
1000,H707KX66,147,Johnnie Walker Discussion,Johnnie,Vodka,700,39.51,"Hill, Smith and Gould",West Jessicaside,ME,Southeast,Wholesale,2025/05/19,45,90.37,4066.65,waynecopeland@example.org
